"id","address","latitude","longitude"
1590,"701 N BROADWAY",34.061525,-118.238828
1591,"700 N BROADWAY",34.060809,-118.238978
1592,"700 N BROADWAY",34.061356,-118.238701
1593,"700 N BROADWAY",34.060873,-118.238942
1594,"700 N BROADWAY",34.060922,-118.238918
1595,"700 N BROADWAY",34.061688,-118.238533
1596,"800 N BROADWAY",34.062972,-118.237888
1597,"800 N BROADWAY",34.063273,-118.237736
1598,"401 ALPINE ST",34.062495,-118.238583
1599,"401 ALPINE ST",34.062695,-118.23917
1600,"401 ALPINE ST",34.062669,-118.23909
1601,"200 ALPINE ST",34.061923,-118.237294
1602,"200 ALPINE ST",34.061973,-118.237441
1603,"201 ALPINE ST",34.062044,-118.237272
1604,"201 ALPINE ST",34.062143,-118.23756
1605,"201 ALPINE ST",34.062025,-118.237212
1606,"201 ALPINE ST",34.062096,-118.23742
1607,"200 COLLEGE ST",34.063655,-118.236379
1608,"301 BOYD ST",34.04707,-118.243693
1609,"201 E 4TH ST",34.04707,-118.245764
1610,"201 E 4TH ST",34.046932,-118.245495
1611,"201 E 4TH ST",34.046801,-118.245243
1612,"201 E 4TH ST",34.046708,-118.245061
1613,"201 E 4TH ST",34.046635,-118.244924
1614,"201 E 4TH ST",34.046734,-118.245112
1615,"301 E 4TH ST",34.04633,-118.244223
1616,"301 E 4TH ST",34.046282,-118.244082
1617,"301 E 4TH ST",34.046237,-118.243947
1618,"301 E 4TH ST",34.046186,-118.2438
1619,"301 E 4TH ST",34.04614,-118.243665
1620,"301 E 4TH ST",34.046093,-118.243527
1621,"301 E 4TH ST",34.046007,-118.243268
1622,"301 CROCKER ST",34.046143,-118.240479
1623,"301 CROCKER ST",34.045952,-118.240646
1624,"301 CROCKER ST",34.045713,-118.240862
1625,"301 CROCKER ST",34.045154,-118.241366
1626,"301 S ALAMEDA ST",34.045248,-118.238199
1627,"301 S ALAMEDA ST",34.045117,-118.238197
1628,"301 S ALAMEDA ST",34.044771,-118.238194
1629,"301 S ALAMEDA ST",34.04465,-118.238189
1630,"301 S ALAMEDA ST",34.044335,-118.238195
1631,"301 S ALAMEDA ST",34.044204,-118.2382
1632,"301 S ALAMEDA ST",34.043741,-118.238224
1633,"301 S ALAMEDA ST",34.043618,-118.238232
1634,"301 S ALAMEDA ST",34.043492,-118.23824
1635,"300 E 4TH ST",34.046037,-118.24374
1636,"300 E 4TH ST",34.04602,-118.243689
1637,"200 E 4TH ST",34.046803,-118.24552
1638,"200 E 4TH ST",34.046738,-118.245396
1639,"300 CROCKER ST",34.045259,-118.241091
1640,"300 CROCKER ST",34.045362,-118.240998
1641,"300 CROCKER ST",34.045535,-118.240843
1642,"300 CROCKER ST",34.04572,-118.240677
1643,"300 CROCKER ST",34.046013,-118.240414
1644,"300 CROCKER ST",34.046157,-118.240286
1645,"700 E 12TH ST",34.032384,-118.250805
1646,"700 E 12TH ST",34.032329,-118.250668
1647,"700 E 12TH ST",34.032832,-118.251731
1648,"700 E 12TH ST",34.032764,-118.251592
1649,"700 E 12TH ST",34.032698,-118.251456
1650,"700 E 12TH ST",34.032631,-118.25132
1651,"700 E 12TH ST",34.032553,-118.251166
1652,"700 E 12TH ST",34.032488,-118.251032
1653,"700 E 12TH ST",34.033524,-118.253111
1654,"700 E 12TH ST",34.033459,-118.252985
1655,"700 E 12TH ST",34.033311,-118.252685
1656,"700 E 12TH ST",34.033216,-118.252493
1657,"701 E 12TH ST",34.033413,-118.252602
1658,"701 E 12TH ST",34.033534,-118.252845
1659,"701 E 12TH ST",34.033601,-118.252981
1660,"700 S LOS ANGELES ST",34.041988,-118.252062
1661,"700 S LOS ANGELES ST",34.042064,-118.251941
1662,"700 S LOS ANGELES ST",34.042142,-118.251825
1663,"700 S LOS ANGELES ST",34.042279,-118.251628
1664,"700 S LOS ANGELES ST",34.042365,-118.251511
1665,"700 S LOS ANGELES ST",34.042764,-118.25097
1666,"700 S LOS ANGELES ST",34.042932,-118.250743
1667,"700 S LOS ANGELES ST",34.04302,-118.250622
1668,"1101 S SANTEE ST",34.036525,-118.25721
1669,"1101 S SANTEE ST",34.036631,-118.257122
1670,"1101 S SANTEE ST",34.036745,-118.257032
1671,"1101 S SANTEE ST",34.036853,-118.256945
1672,"1101 S SANTEE ST",34.036962,-118.256857
1673,"1101 S SANTEE ST",34.037073,-118.256766
1674,"1101 S SANTEE ST",34.037172,-118.256685
1675,"1101 S SANTEE ST",34.037285,-118.256594
1676,"1101 S SANTEE ST",34.037393,-118.256507
1677,"1101 S SANTEE ST",34.037504,-118.256418
1678,"200 E 12TH ST",34.036723,-118.258101
1679,"200 E 12TH ST",34.036648,-118.257986
1680,"200 E 12TH ST",34.036569,-118.257863
1681,"200 E 12TH ST",34.036488,-118.257736
1682,"200 E 12TH ST",34.03641,-118.257616
1683,"1000 S MAPLE AVE",34.037453,-118.254808
1684,"1000 S MAPLE AVE",34.037558,-118.25472
1685,"1000 S MAPLE AVE",34.037711,-118.254591
1686,"1000 S MAPLE AVE",34.037802,-118.254488
1687,"1000 S MAPLE AVE",34.037897,-118.254382
1688,"1000 S MAPLE AVE",34.037985,-118.254286
1689,"1100 S MAPLE AVE",34.03582,-118.256134
1690,"1100 S MAPLE AVE",34.035926,-118.25605
1691,"1100 S MAPLE AVE",34.03603,-118.255966
1692,"1100 S MAPLE AVE",34.036136,-118.255882
1693,"1100 S MAPLE AVE",34.036241,-118.255796
1694,"1100 S MAPLE AVE",34.036351,-118.255708
1695,"1100 S MAPLE AVE",34.036774,-118.255365
1696,"901 S LOS ANGELES ST",34.040624,-118.254398
1697,"901 S LOS ANGELES ST",34.040542,-118.254518
1698,"801 S LOS ANGELES ST",34.041808,-118.252606
1699,"801 S LOS ANGELES ST",34.04173,-118.252728
1700,"801 S LOS ANGELES ST",34.041646,-118.252857
1701,"801 S LOS ANGELES ST",34.041377,-118.253263
1702,"801 S LOS ANGELES ST",34.041295,-118.253385
1703,"801 S LOS ANGELES ST",34.041211,-118.25351
1704,"801 S LOS ANGELES ST",34.041131,-118.253631
1705,"801 S LOS ANGELES ST",34.041049,-118.253757
1706,"800 S LOS ANGELES ST",34.040901,-118.253721
1707,"800 S LOS ANGELES ST",34.040978,-118.253603
1708,"800 S LOS ANGELES ST",34.041115,-118.253403
1709,"800 S LOS ANGELES ST",34.041198,-118.253277
1710,"800 S LOS ANGELES ST",34.04128,-118.253148
1711,"800 S LOS ANGELES ST",34.041535,-118.252768
1712,"800 S LOS ANGELES ST",34.041617,-118.25264
1713,"1101 S MAPLE AVE",34.036701,-118.255554
1714,"1101 S MAPLE AVE",34.036806,-118.255468
1715,"1101 S MAPLE AVE",34.03691,-118.255386
1716,"1101 S MAPLE AVE",34.037014,-118.255301
1717,"1101 S MAPLE AVE",34.036196,-118.255963
1718,"1101 S MAPLE AVE",34.036301,-118.255876
1719,"1101 S MAPLE AVE",34.036412,-118.255787
1720,"1001 S MAPLE AVE",34.0375,-118.254915
1721,"1001 S MAPLE AVE",34.037608,-118.254828
1722,"1001 S MAPLE AVE",34.037714,-118.254744
1723,"1001 S MAPLE AVE",34.037812,-118.254652
1724,"1001 S MAPLE AVE",34.0379,-118.254554
1725,"1001 S MAPLE AVE",34.037993,-118.254451
1726,"1001 S MAPLE AVE",34.038086,-118.254344
1727,"1000 S LOS ANGELES ST",34.038751,-118.256761
1728,"1000 S LOS ANGELES ST",34.038847,-118.256684
1729,"1000 S LOS ANGELES ST",34.03906,-118.256485
1730,"1000 S LOS ANGELES ST",34.039292,-118.256107
1731,"900 S LOS ANGELES ST",34.039913,-118.255206
1732,"900 S LOS ANGELES ST",34.039996,-118.255084
1733,"900 S LOS ANGELES ST",34.040126,-118.254887
1734,"900 S LOS ANGELES ST",34.040343,-118.254561
1735,"900 S LOS ANGELES ST",34.040422,-118.254438
1736,"1100 S LOS ANGELES ST",34.037129,-118.258072
1737,"1100 S LOS ANGELES ST",34.037231,-118.257991
1738,"1100 S LOS ANGELES ST",34.037339,-118.257905
1739,"1100 S LOS ANGELES ST",34.037452,-118.257814
1740,"1100 S LOS ANGELES ST",34.037563,-118.257722
1741,"1100 S LOS ANGELES ST",34.037672,-118.257635
1742,"1100 S LOS ANGELES ST",34.037781,-118.257547
1743,"1100 S LOS ANGELES ST",34.037894,-118.257458
1744,"1100 S LOS ANGELES ST",34.037998,-118.257371
1745,"1100 S LOS ANGELES ST",34.038105,-118.257283
1746,"1100 S SANTEE ST",34.036438,-118.257149
1747,"1100 S SANTEE ST",34.036547,-118.257062
1748,"1100 S SANTEE ST",34.036658,-118.256973
1749,"1100 S SANTEE ST",34.036766,-118.256883
1750,"1100 S SANTEE ST",34.036873,-118.256799
1751,"1100 S SANTEE ST",34.036987,-118.256706
1752,"1100 S SANTEE ST",34.037099,-118.256617
1753,"1100 S SANTEE ST",34.037209,-118.256527
1754,"1100 S SANTEE ST",34.03744,-118.256343
1755,"1100 S SANTEE ST",34.037547,-118.256256
1756,"200 E 11TH ST",34.037931,-118.256438
1757,"200 E 11TH ST",34.038013,-118.256565
1758,"200 E 11TH ST",34.038166,-118.256804
1759,"200 E 11TH ST",34.038239,-118.256917
1760,"201 E 12TH ST",34.036773,-118.258003
1761,"201 E 12TH ST",34.036695,-118.257883
1762,"201 E 12TH ST",34.036563,-118.257674
1763,"201 E 12TH ST",34.036481,-118.25755
1764,"301 E 11TH ST",34.037356,-118.255377
1765,"301 E 11TH ST",34.037662,-118.255851
1766,"201 E 11TH ST",34.037966,-118.256321
1767,"201 E 11TH ST",34.038046,-118.256446
1768,"300 E 11TH ST",34.037212,-118.25533
1769,"300 E 11TH ST",34.037288,-118.255448
1770,"300 E 11TH ST",34.037551,-118.255857
1771,"300 E OLYMPIC BLVD",34.038694,-118.254835
1772,"300 E OLYMPIC BLVD",34.038623,-118.254715
1773,"1000 S SANTEE ST",34.037998,-118.25589
1774,"1000 S SANTEE ST",34.038362,-118.255594
1775,"1000 S SANTEE ST",34.038457,-118.255481
1776,"1000 S SANTEE ST",34.038543,-118.255362
1777,"200 E OLYMPIC BLVD",34.039267,-118.25568
1778,"200 E OLYMPIC BLVD",34.039178,-118.255578
1779,"200 E OLYMPIC BLVD",34.039091,-118.255467
1780,"200 E OLYMPIC BLVD",34.03901,-118.255355
1781,"1001 S SANTEE ST",34.038721,-118.25531
1782,"1001 S SANTEE ST",34.038447,-118.255655
1783,"1001 S SANTEE ST",34.038344,-118.25574
1784,"1001 S SANTEE ST",34.038189,-118.255864
1785,"1001 S SANTEE ST",34.038075,-118.255958
1786,"701 S LOS ANGELES ST",34.04309,-118.250767
1787,"701 S LOS ANGELES ST",34.042964,-118.250942
1788,"701 S LOS ANGELES ST",34.042877,-118.251057
1789,"701 S LOS ANGELES ST",34.042783,-118.251183
1790,"701 S LOS ANGELES ST",34.042505,-118.251562
1791,"701 S LOS ANGELES ST",34.042314,-118.251824
1792,"701 S LOS ANGELES ST",34.04223,-118.25195
1793,"301 E 9TH ST",34.039902,-118.25305
1794,"301 E 9TH ST",34.039808,-118.252947
1795,"300 E 9TH ST",34.039848,-118.25325
1796,"401 E OLYMPIC BL",34.038209,-118.253746
1797,"400 E OLYMPIC BL",34.037751,-118.25341
1798,"400 E OLYMPIC BL",34.037787,-118.253456
1799,"400 E OLYMPIC BL",34.038036,-118.253788
1800,"1200 S LOS ANGELES ST",34.036478,-118.258567
1801,"1200 S LOS ANGELES ST",34.035844,-118.259129
1802,"1200 S LOS ANGELES ST",34.035889,-118.259092
1803,"1200 S LOS ANGELES ST",34.03658,-118.258481
1804,"1200 S LOS ANGELES ST",34.036435,-118.258602
1805,"1201 S LOS ANGELES ST",34.036482,-118.258832
1806,"1201 S LOS ANGELES ST",34.036525,-118.258795
1807,"1201 S LOS ANGELES ST",34.036193,-118.259075
1808,"1201 S LOS ANGELES ST",34.036698,-118.258649
1809,"1200 S SANTEE ST",34.035309,-118.25804
1810,"1200 S SANTEE ST",34.035507,-118.25788
1811,"1200 S SANTEE ST",34.036074,-118.257426
1812,"1201 S SANTEE ST",34.036122,-118.257555
1813,"1201 S SANTEE ST",34.035723,-118.257878
1814,"1201 S SANTEE ST",34.035509,-118.258051
1815,"301 E 12TH ST",34.036223,-118.257121
1816,"301 E 12TH ST",34.035868,-118.256569
1817,"300 E 12TH ST",34.03612,-118.257198
1818,"300 E 12TH ST",34.035825,-118.25674
1819,"401 E 12TH ST",34.035508,-118.256014
1820,"401 E 12TH ST",34.03531,-118.255704
1821,"401 E 12TH ST",34.03523,-118.255578
1822,"400 E 12TH ST",34.035455,-118.256169
1823,"400 E 12TH ST",34.035379,-118.256051
1824,"401 E 11TH ST",34.037012,-118.254815
1825,"401 E 11TH ST",34.036797,-118.254481
1826,"401 E 11TH ST",34.036763,-118.254429
1827,"401 E 11TH ST",34.036982,-118.254767
1828,"400 E 11TH ST",34.036915,-118.254902
1829,"400 E 11TH ST",34.036737,-118.254624
1830,"400 E 11TH ST",34.03666,-118.254504
1831,"400 E 11TH ST",34.036584,-118.254386
1832,"1200 S MAPLE AVE",34.034727,-118.256994
1833,"1200 S MAPLE AVE",34.034998,-118.256768
1834,"1200 S MAPLE AVE",34.035107,-118.256674
1835,"1200 S MAPLE AVE",34.035438,-118.256378
1836,"1201 S MAPLE AVE",34.035446,-118.256585
1837,"1201 S MAPLE AVE",34.035332,-118.256677
1838,"1201 S MAPLE AVE",34.035166,-118.256812
1839,"201 ORD ST",34.060077,-118.238371
1840,"101 ORD ST",34.059677,-118.237245
1841,"101 ORD ST",34.059603,-118.237036
1842,"101 ORD ST",34.05983,-118.237669
1843,"101 ORD ST",34.059776,-118.237521
1844,"501 N FIGUEROA ST",34.062515,-118.246528
1845,"501 N FIGUEROA ST",34.062408,-118.246591
1846,"501 N FIGUEROA ST",34.062123,-118.246754
1847,"101 N HOPE ST",34.05711,-118.249304
1848,"101 N HOPE ST",34.057006,-118.2494
1849,"101 N HOPE ST",34.056901,-118.249498
1850,"101 N HOPE ST",34.057842,-118.248662
1851,"101 N HOPE ST",34.057743,-118.248752
1852,"101 N HOPE ST",34.057538,-118.248945
1853,"101 N HOPE ST",34.05744,-118.249039
1854,"100 N HOPE ST",34.058042,-118.248168
1855,"100 N HOPE ST",34.058146,-118.248071
1856,"100 N HOPE ST",34.058251,-118.247973
1857,"101 E TEMPLE ST",34.053917,-118.241309
1858,"101 E TEMPLE ST",34.053882,-118.241267
1859,"100 JUDGE AISO ST",34.050874,-118.240325
1860,"100 JUDGE AISO ST",34.050757,-118.240426
1861,"200 W 1ST ST",34.053287,-118.245199
1862,"200 W 1ST ST",34.053202,-118.245071
1863,"200 W 1ST ST",34.053121,-118.244946
1864,"300 W 2ND ST",34.052826,-118.247471
1865,"300 W 2ND ST",34.052748,-118.247347
1866,"300 W 2ND ST",34.052672,-118.247228
1867,"300 W 2ND ST",34.052563,-118.247059
1868,"201 S HILL ST",34.052925,-118.24808
1869,"300 S HILL ST",34.05078,-118.249788
1870,"201 W 3RD ST",34.050553,-118.247273
1871,"201 W 3RD ST",34.050438,-118.247099
1872,"201 W 3RD ST",34.050675,-118.24746
1873,"201 S MAIN ST",34.049821,-118.245732
1874,"101 W 3RD ST",34.049872,-118.246222
1875,"501 N HILL ST",34.05823,-118.241942
1876,"501 N HILL ST",34.058119,-118.242044
1877,"501 N HILL ST",34.058021,-118.242144
1878,"501 N HILL ST",34.057929,-118.242249
1879,"401 N HILL ST",34.057632,-118.242685
1880,"401 N HILL ST",34.057561,-118.242817
1881,"401 N HILL ST",34.05749,-118.242946
1882,"401 N HILL ST",34.057418,-118.243081
1883,"401 N HILL ST",34.057349,-118.243216
1884,"401 N HILL ST",34.05728,-118.243344
1885,"401 N HILL ST",34.057208,-118.243479
1886,"500 N HILL ST",34.058711,-118.24129
1887,"500 N HILL ST",34.058606,-118.241372
1888,"500 N HILL ST",34.058504,-118.241465
1889,"500 N HILL ST",34.058396,-118.241565
1890,"500 N HILL ST",34.058291,-118.241659
1891,"500 N HILL ST",34.058185,-118.241754
1892,"500 N HILL ST",34.058082,-118.241849
1893,"500 N HILL ST",34.05798,-118.241947
1894,"500 N HILL ST",34.057884,-118.242049
1895,"500 N HILL ST",34.057786,-118.242164
1896,"500 N HILL ST",34.057697,-118.24228
1897,"400 N HILL ST",34.057406,-118.242771
1898,"400 N HILL ST",34.057334,-118.242905
1899,"400 N HILL ST",34.057271,-118.243026
1900,"301 S HOPE ST",34.052741,-118.253341
1901,"301 S HOPE ST",34.052835,-118.25324
1902,"301 S HOPE ST",34.053334,-118.252774
1903,"301 S HOPE ST",34.053435,-118.25268
1904,"301 S HOPE ST",34.053536,-118.252583
1905,"300 S HOPE ST",34.053172,-118.252658
1906,"300 S HOPE ST",34.053275,-118.252562
1907,"300 S HOPE ST",34.053369,-118.252475
1908,"201 S HOPE ST",34.053985,-118.252162
1909,"201 S HOPE ST",34.054088,-118.252062
1910,"201 S HOPE ST",34.054186,-118.251971
1911,"201 S HOPE ST",34.054293,-118.251873
1912,"201 S HOPE ST",34.054387,-118.251784
1913,"200 S HOPE ST",34.053971,-118.251909
1914,"601 W 3RD ST",34.053297,-118.251498
1915,"601 W 3RD ST",34.053375,-118.251617
1916,"601 W 3RD ST",34.053452,-118.251734
1917,"601 W 3RD ST",34.053528,-118.251849
1918,"601 W 3RD ST",34.053604,-118.251969
1919,"600 W 3RD ST",34.053466,-118.25204
1920,"600 W 3RD ST",34.053391,-118.251922
1921,"600 W 3RD ST",34.053315,-118.251801
1922,"201 S GRAND AVE",34.053743,-118.250735
1923,"201 S GRAND AVE",34.053649,-118.250828
1924,"200 S GRAND AVE",34.053382,-118.250742
1925,"200 S GRAND AVE",34.053847,-118.250311
1926,"200 S GRAND AVE",34.053629,-118.25051
1927,"200 S GRAND AVE",34.053288,-118.250828
1928,"200 S GRAND AVE",34.053584,-118.250553
1929,"200 S GRAND AVE",34.053883,-118.250276
1930,"400 S FLOWER ST",34.052317,-118.255229
1931,"400 S FLOWER ST",34.052557,-118.255009
1932,"400 S FLOWER ST",34.051913,-118.255609
1933,"400 S FLOWER ST",34.052012,-118.255518
1934,"400 S FLOWER ST",34.052459,-118.255099
1935,"400 S FLOWER ST",34.052053,-118.255479
1936,"401 S GRAND AVE",34.051607,-118.252725
1937,"301 S GRAND AVE",34.051843,-118.252511
1938,"301 S GRAND AVE",34.051898,-118.252459
1939,"301 S GRAND AVE",34.051646,-118.252689
1940,"401 S GRAND AVE",34.051544,-118.252775
1941,"300 S OLIVE ST",34.051086,-118.251217
1942,"300 S OLIVE ST",34.051241,-118.251075
1943,"300 S OLIVE ST",34.051347,-118.250978
1944,"300 S OLIVE ST",34.051485,-118.250852
1945,"300 S OLIVE ST",34.052283,-118.250104
1946,"300 S OLIVE ST",34.052527,-118.249871
1947,"300 S OLIVE ST",34.051444,-118.250889
1948,"300 S OLIVE ST",34.052417,-118.249976
1949,"200 S OLIVE ST",34.053572,-118.248893
1950,"500 S FREMONT AV",34.052217,-118.258415
1951,"500 S FREMONT AV",34.052317,-118.258321
1952,"500 S FREMONT AV",34.052423,-118.258222
1953,"501 S FREMONT AV",34.052515,-118.258317
1954,"501 S FREMONT AV",34.05236,-118.258466
1955,"501 S FREMONT AV",34.052256,-118.258562
1956,"501 S FREMONT AV",34.05215,-118.258664
1957,"900 W 8TH ST",34.048081,-118.261658
1958,"901 W JAMES M WOOD BLVD",34.046877,-118.264146
1959,"901 W JAMES M WOOD BLVD",34.046822,-118.264022
1960,"901 W JAMES M WOOD BLVD",34.046762,-118.263889
1961,"800 W 8TH ST",34.047642,-118.260865
1962,"800 W 8TH ST",34.047726,-118.26099
1963,"400 S WALL ST",34.045185,-118.245438
1964,"400 S WALL ST",34.045286,-118.245343
1965,"400 S WALL ST",34.045384,-118.24525
1966,"400 S WALL ST",34.045013,-118.245596
1967,"400 S WALL ST",34.045094,-118.245521
1968,"400 S WALL ST",34.045798,-118.244974
1969,"400 S WALL ST",34.045909,-118.244909
1970,"401 S WALL ST",34.046119,-118.244948
1971,"401 S WALL ST",34.046014,-118.245008
1972,"401 S WALL ST",34.045872,-118.24509
1973,"401 S WALL ST",34.045692,-118.245195
1974,"301 E 5TH ST",34.045707,-118.246906
1975,"200 E 5TH ST",34.045578,-118.246941
1976,"200 E 5TH ST",34.045658,-118.247064
1977,"301 E 5TH ST",34.045098,-118.24597
1978,"301 E 5TH ST",34.045174,-118.24609
1979,"301 E 5TH ST",34.04525,-118.246208
1980,"301 E 5TH ST",34.045373,-118.246395
1981,"300 W 5TH ST",34.048201,-118.25101
1982,"300 W 5TH ST",34.048279,-118.251133
1983,"301 W 5TH ST",34.048554,-118.251325
1984,"1000 S MAIN ST",34.039355,-118.257783
1985,"101 W 11TH ST",34.039386,-118.258495
1986,"1100 S MAIN ST",34.037924,-118.258942
1987,"1100 S MAIN ST",34.038032,-118.258855
1988,"1100 S MAIN ST",34.03814,-118.258768
1989,"1100 S MAIN ST",34.038303,-118.258636
1990,"1100 S MAIN ST",34.038572,-118.258419
1991,"1100 S MAIN ST",34.038242,-118.258684
1992,"1101 S MAIN ST",34.038215,-118.258989
1993,"1101 S MAIN ST",34.038489,-118.258768
1994,"1101 S MAIN ST",34.038376,-118.258859
1995,"1101 S MAIN ST",34.038664,-118.258625
1996,"1101 S MAIN ST",34.038264,-118.258949
1997,"501 S FIGUEROA ST",34.05123,-118.258311
1998,"501 S FIGUEROA ST",34.051135,-118.258403
1999,"401 W 5TH ST",34.049301,-118.252469
2000,"501 S OLIVE ST",34.048305,-118.254064
2001,"501 S OLIVE ST",34.048401,-118.253974
2002,"401 W 4TH ST",34.050557,-118.250767
2003,"401 W 4TH ST",34.050742,-118.251054
2004,"401 W 4TH ST",34.050588,-118.250816
2005,"401 W 4TH ST",34.050635,-118.250889
2006,"401 W 4TH ST",34.050515,-118.250699
2007,"400 S HILL ST",34.048919,-118.25152
2008,"400 S HILL ST",34.049021,-118.251427
2009,"400 S HILL ST",34.04912,-118.251336
2010,"400 S HILL ST",34.04978,-118.25072
2011,"301 W 4TH ST",34.049849,-118.249754
2012,"301 W 4TH ST",34.050102,-118.250067
2013,"500 S SPRING ST",34.047176,-118.249718
2014,"400 S SPRING ST",34.048006,-118.24894
2015,"400 S SPRING ST",34.047744,-118.249181
2016,"400 S SPRING ST",34.047541,-118.249372
2017,"400 S SPRING ST",34.048548,-118.248436
2018,"400 S SPRING ST",34.048453,-118.248524
2019,"401 S SPRING ST",34.048009,-118.249175
2020,"401 S SPRING ST",34.047911,-118.249269
2021,"100 W 5TH ST",34.04686,-118.248915
2022,"100 W 5TH ST",34.046935,-118.249029
2023,"100 W 5TH ST",34.046781,-118.24879
2024,"100 W 5TH ST",34.047094,-118.249287
2025,"100 W 5TH ST",34.047171,-118.249406
2026,"500 S SPRING ST",34.047035,-118.249848
2027,"500 S SPRING ST",34.046934,-118.249941
2028,"500 S SPRING ST",34.046836,-118.250032
2029,"500 S SPRING ST",34.046335,-118.250496
2030,"500 S SPRING ST",34.047135,-118.249756
2031,"501 S SPRING ST",34.04716,-118.249965
2032,"200 W 5TH ST",34.047628,-118.250117
2033,"200 W 5TH ST",34.047817,-118.250414
2034,"200 W 5TH ST",34.047489,-118.249897
2035,"200 W 5TH ST",34.047662,-118.250171
2036,"201 W 5TH ST",34.047919,-118.250337
2037,"400 S SAN PEDRO ST",34.045085,-118.243267
2038,"401 S SAN PEDRO ST",34.045445,-118.243317
2039,"400 S SAN PEDRO ST",34.044658,-118.243512
2040,"401 S SAN PEDRO ST",34.044661,-118.243747
2041,"301 WINSTON ST",34.045227,-118.244072
2042,"301 WINSTON ST",34.045137,-118.243802
2043,"300 WINSTON ST",34.04544,-118.245012
2044,"300 WINSTON ST",34.045395,-118.244883
2045,"300 WINSTON ST",34.04535,-118.24475
2046,"300 WINSTON ST",34.045233,-118.244416
2047,"300 WINSTON ST",34.045103,-118.244031
2048,"301 WINSTON ST",34.045443,-118.244694
2049,"301 WINSTON ST",34.045375,-118.244501
2050,"201 WINSTON ST",34.045892,-118.246021
2051,"201 WINSTON ST",34.045761,-118.245753
2052,"201 WINSTON ST",34.046008,-118.24621
2053,"200 WINSTON ST",34.046241,-118.246647
2054,"200 WINSTON ST",34.045722,-118.24592
2055,"200 WINSTON ST",34.045837,-118.246136
2056,"200 WINSTON ST",34.045557,-118.245457
2057,"200 WINSTON ST",34.045699,-118.245869
2058,"400 S LOS ANGELES ST",34.046391,-118.247106
2059,"500 S LOS ANGELES ST",34.045086,-118.248365
2060,"501 S LOS ANGELES ST",34.045888,-118.247861
2061,"501 S LOS ANGELES ST",34.045787,-118.247956
2062,"501 S LOS ANGELES ST",34.04552,-118.248207
2063,"501 S LOS ANGELES ST",34.04508,-118.248619
