"uuid","address","latitude","longitude"
"JgynnaKW6Dl1ZkhCO89TL","5901 W SUNSET BLVD","34.09815","-118.31852"
"6uWxiOxqgqcdny6aApO7t","6000 W SUNSET BLVD","34.097926","-118.321806"
"yFsEnKYFduIddYtS7P7Pb","1500 N GOWER ST","34.099364","-118.322239"
"iliz4NoePllsY6WHQl9BS","6100 W SUNSET BLVD","34.097906","-118.32299"
"vyTMzSjpHLaBYJgeAORvs","1401 N EL CENTRO AVE","34.097259","-118.323782"
"kxlKqTlpvtsUQ3xhiZy9L","1400 N EL CENTRO AVE","34.097531","-118.32366"
"0cPCkQqvW4LKa4jjpyhQl","1300 N VINE ST","34.096033","-118.326531"
"6NknNXzSkNNa8a_JBgKOc","1300 N VINE ST","34.095108","-118.326526"
"TbfPbs8l66cr2-_ONKy8c","1301 N VINE ST","34.095746","-118.326769"
"W2PgatKpcfmNm16WAXSzF","6300 W SUNSET BLVD","34.097894","-118.3272"
"AS47qKTGVFJyLNZ3waXDr","6300 W SUNSET BLVD","34.097894","-118.328024"
"3ZOtMowhtkIA7SuKOy60Z","1401 N CAHUENGA BLVD","34.096781","-118.329603"
"G1PKuDUiomYfsAVrV3rVY","1401 N COLE PL","34.096778","-118.330354"
"bFSyJcMNaOgEOzD6zgnA6","1400 N COLE PL","34.097547","-118.330214"
"K3hDCoVIUm8MbzMG-X063","6400 W SUNSET BLVD","34.097891","-118.330644"
"AbmfnVvZ1n6mgKX-6Nw-7","1501 N WILCOX AVE","34.09945","-118.331114"
"f8WN1gbmXdemWR8YpI8SV","1501 N SCHRADER BLVD","34.099185","-118.332536"
"utYWfKBYDXmDW__poEbCw","6600 W SUNSET BLVD","34.097885","-118.333495"
"GYBjgh0IsJrsVTqczWNNM","6600 W SUNSET BLVD","34.097884","-118.334513"
"c_sD0Qpt3bYLCXL2YruqJ","6600 W SUNSET BLVD","34.097883","-118.335672"
"W38htYbb2jWYEj7zew3kv","6601 W SUNSET BLVD","34.098084","-118.334274"
"Snae9GjDvu183612JIxUZ","6601 W SUNSET BLVD","34.098085","-118.334121"
"XEUWal7y46b6bnBlf33Y_","1500 N HIGHLAND AVE","34.098899","-118.338549"
"NsyYN8U7hmRdJ_c4_c4o0","1400 N HIGHLAND AVE","34.097369","-118.338532"
"11ebQRujyASrtDoaUiJrI","1300 N HIGHLAND AVE","34.09579","-118.338517"
"yONk-xRvpNu_ODuA08w3V","1301 N HIGHLAND AVE","34.095668","-118.338758"
"ahbbU8VPp7qQbh9nk9Zdm","7001 W SUNSET BLVD","34.098071","-118.343049"
"7RDrw4BBkZQT-zQmXKpq8","1400 N WILCOX AVE","34.097394","-118.330934"
"B8clDxvGejIyxgAgFVwtS","1400 N WILCOX AVE","34.096503","-118.330929"
"MZwAn0HjOFpyw16YkJ8uZ","1001 N MANSFIELD AVE","34.090324","-118.340511"
"36AK5fSQxOiy53brSv2ZG","1000 N MANSFIELD AVE","34.090322","-118.340368"
"pWNHPkUCpZQhtaWQ6OItk","1000 N LAS PALMAS AVE","34.089256","-118.336203"
"HtoB2KJ-N3bl4fRc2cGMM","1100 N WILCOX AVE","34.091262","-118.330909"
"LEpyrgka44-fUd-5lIWhy","1101 N VINE ST","34.091345","-118.32675"
"WYN1xmWqtFTg1lUvJoSZC","6200 W BANNER AVE","34.09161","-118.325491"
"TTZRfwPFYf25abOMv656b","6200 W SANTA MONICA BLVD","34.090666","-118.324625"
"JHyMY0GJ1OnRhPaNK1IxU","6900 W SANTA MONICA BLVD","34.090626","-118.340658"
"ruISNXLYkYA5N7EMrfM_X","7101 W DE LONGPRE AVE","34.096207","-118.344601"
"eUU42GazkH8Wu1OgTBQmf","1300 N LA BREA AVE","34.095064","-118.343974"
"6hdK-UZDwrusvOPu1PBxu","7000 W SANTA MONICA BLVD","34.090618","-118.343188"
"9DX1TeOX9Rqna0EMTUsPa","1100 N ORANGE DR","34.091044","-118.341539"
"o5gPokwcIL9n4-3UeevTM","1001 N MANSFIELD AVE","34.090504","-118.340512"
"T19k5KAHxrlMQUxxHtnxj","1000 N LAS PALMAS AVE","34.090147","-118.336209"
"taxCnnbfJVbhhIQYkqXDx","1001 N LAS PALMAS AVE","34.08943","-118.33635"
"O_bvUwGIkq7K3bq6YyHz4","1100 N WILCOX AVE","34.091076","-118.330906"
"I54aG2hbAg_b_aom-cWOJ","6400 W SANTA MONICA BLVD","34.090647","-118.330452"
"EjH4JKtJ-0RdWAqggMQTD","6301 W SANTA MONICA BLVD","34.09082","-118.327496"
"jyzStuqR361t6cfpOZJMj","1101 N VINE ST","34.091626","-118.32675"
"VqXjkDSPtn93rszCl9nR0","6200 W BANNER AVE","34.09161","-118.326114"
"JPCZ0Qfr__9zrtnfA33_t","6201 W SANTA MONICA BLVD","34.090828","-118.324888"
"NV7ltmoUFwgOZjfeioUav","1001 N LILLIAN WAY","34.090369","-118.327787"
"UtHAV4KiSIeG1m9ldtLu3","5901 W SUNSET BLVD","34.09815","-118.318268"
"67P57hY4CYTzxTHche_x-","1400 N GOWER ST","34.097585","-118.322207"
"Rsk3isnrpHsG8Lw3MDt8p","1400 N GOWER ST","34.097185","-118.322207"
"n_6gGlPkklCAu3L2FKY4D","1500 N GOWER ST","34.099419","-118.322239"
"ud1Jh8i6atZa2qp3mBcl7","6100 W SUNSET BLVD","34.097906","-118.322827"
"uwS21I23QUu2c-lOkQc5O","6101 W SUNSET BLVD","34.098121","-118.322865"
"xmrRe2vpL5bzUm3-njB-a","1401 N EL CENTRO AVE","34.097448","-118.323783"
"SugZg7RyW9FyIE8J9EzZw","1400 N EL CENTRO AVE","34.097208","-118.323658"
"jNZ2A3UIUWjcz-5EZCDQ3","1400 N EL CENTRO AVE","34.09748","-118.32366"
"uAIRmoohV-X2RLIJ39-Gv","6201 W SUNSET BLVD","34.098114","-118.324544"
"lE77UwyYVN9tpi8TFRZZm","1500 N ARGYLE AVE","34.098231","-118.325055"
"ELJTJL2ofK4sGJq-ErUXY","6200 W FOUNTAIN AVE","34.094271","-118.325848"
"NmFHJmNZf9sN4HpwnofMH","1300 N VINE ST","34.094896","-118.326523"
"2MzmiD-GfRCsRJ3YOwjCv","1200 N VINE ST","34.093244","-118.326518"
"_BiUW5fRMSpMYDD1ShiM2","1301 N VINE ST","34.095615","-118.326769"
"kpcNqBdleeVaMha_yre3u","1401 N VINE ST","34.09691","-118.326777"
"Ad2UZrYqS9BiHZUiid5uN","1401 N VINE ST","34.097041","-118.326778"
"XQ1EVrEihLMM-Lg7Kdlad","1400 N CAHUENGA BLVD","34.096868","-118.329408"
"kALvE8VijnazxG8wr0sL4","1400 N CAHUENGA BLVD","34.096474","-118.329406"
"oRviJ-jR6XV9frGuRFpv-","1401 N CAHUENGA BLVD","34.096586","-118.329602"
"vNQ2hh2AnDqB-JoG63XfA","1400 N COLE PL","34.09643","-118.330208"
"5y06wDjkoLBZ7BjBdn76H","1400 N COLE PL","34.097741","-118.330215"
"PbL1H3Gzm2KdPgzRJHXp0","6400 W SUNSET BLVD","34.097891","-118.330579"
"KsKAStwecD8nF3ik6_F1I","6401 W SUNSET BLVD","34.098091","-118.330374"
"XfZs0I4F-mQyV8gbGNCTt","1501 N WILCOX AVE","34.098266","-118.331105"
"fq2Gl3PEX0I7g1cHoW81z","1500 N WILCOX AVE","34.099071","-118.330939"
"e3IWH1s5gkZ3ATlA3I0Zr","6501 W SUNSET BLVD","34.098089","-118.331975"
"jFmFukoxyV7WOP1CZXPfL","6501 W SUNSET BLVD","34.098093","-118.331505"
"gzoeqMMSYtUL3l7Ak0oe3","6501 W SUNSET BLVD","34.098091","-118.331758"
"GDfNitBY3cgHf3Hv4ndDy","6500 W SUNSET BLVD","34.097888","-118.331894"
"mVpK7xRVH5jEdzMreuvn-","1501 N SCHRADER BLVD","34.099304","-118.332537"
"X39UrAaXj30zDIx8txGrf","6600 W SUNSET BLVD","34.097882","-118.334249"
"0u6KwdseCMgO0In5ew02E","6601 W SUNSET BLVD","34.098084","-118.334369"
"UbCqP19AuHJIZe27r4Uc2","1500 N LAS PALMAS AVE","34.099311","-118.336255"
"BDxC0wX4adtX7KJTL0ISm","1500 N LAS PALMAS AVE","34.098612","-118.336255"
"lc0vbc_U_0X4x41wg1OUB","1501 N LAS PALMAS AVE","34.098486","-118.336377"
"VLHVet8VEDgUuJRvGiHWU","6700 W DE LONGPRE AVE","34.096113","-118.338329"
"BUltOcL2JLEcMIbGX7Oqf","1300 N HIGHLAND AVE","34.095731","-118.338515"
"8GUs4PqLpb57xeTiavAd-","1201 N HIGHLAND AVE","34.092933","-118.338736"
"vY0fF0dXAuC27altE6SxD","1301 N HIGHLAND AVE","34.095016","-118.338752"
"70NGATyZXgVPABNsX_0ej","1401 N HIGHLAND AVE","34.097359","-118.338776"
"_K217C1jmi82hGx8FCAJY","1401 N MANSFIELD AVE","34.097367","-118.340547"
"qalMnqrVDTTSDKEN-9jge","7001 W SUNSET BLVD","34.098073","-118.341748"
"FhBs_U3foPHQ-Vepm3XQu","6700 W SUNSET BLVD","34.097877","-118.337766"
"Lok7VD0dIehCIo2Z1h7Dw","1400 N WILCOX AVE","34.097529","-118.330934"
"MHui7y3JEmEnVVvZOueCo","1400 N WILCOX AVE","34.097653","-118.330934"
"TISkqDlhGIyS7sdttnoqi","6200 W SUNSET BLVD","34.09791","-118.324458"
"y-H49NKC25A3DrPxlWXdb","1000 N SYCAMORE AVE","34.090503","-118.342718"
"j3-rQi43fWc29SpPI_gWn","1001 N ORANGE DR","34.090355","-118.341681"
"rca-7jepaMRy0k8nh-3ZI","6500 W SANTA MONICA BLVD","34.09064","-118.33234"
"asCQUJkVdQgST8fKIwMdp","6400 W SANTA MONICA BLVD","34.090646","-118.330611"
"37ZBCGsomk2oM5KQwi7DG","6400 W SANTA MONICA BLVD","34.090648","-118.330378"
"KK8maMSV2SBkXJTceFGq2","1100 N VINE ST","34.091519","-118.326509"
"-ZuBKP2KCcjOTQZ4W-4GW","6200 W SANTA MONICA BLVD","34.090664","-118.324865"
"fTpsXQEftXPON4qJfbnvl","6900 W SANTA MONICA BLVD","34.090626","-118.341032"
"UBoIBCjHd9w5USgVF6NRP","6900 W SANTA MONICA BLVD","34.090626","-118.340823"
"w0EApk371JpX6waY_es7l","5801 W SUNSET BLVD","34.098154","-118.317352"
"RkVWE9UsFwILUkL9n2nzl","5901 W SUNSET BLVD","34.098149","-118.318796"
"FZS3qhW7mnA_l_PW30F0m","6000 W SUNSET BLVD","34.097925","-118.3219"
"KPRxQulnXfNrCV3fpWD93","1500 N GOWER ST","34.099247","-118.322237"
"ghDE7n5qBWjZi6W4ypWBe","6100 W SUNSET BLVD","34.097904","-118.323142"
"BCSVmls3c9n346tGuYFwg","6101 W SUNSET BLVD","34.098123","-118.322566"
"SXjvHyLDDUOOE9pOWvZIN","6201 W SUNSET BLVD","34.098115","-118.324164"
"aRdmwS8l7hEdB6Egc8CbB","6201 W AFTON PL","34.095325","-118.326193"
"Zj3UTDak0TJOaPzn7rU1Y","1401 N COLE PL","34.097068","-118.330356"
"Ow0S5BZPb6EUsfpGC79mu","6401 W SUNSET BLVD","34.098092","-118.330047"
"IfvJioQN0p1fhkdjMkoOF","1500 N WILCOX AVE","34.099449","-118.33094"
"HOYF2Vz6-3BYCjfzvusUx","6600 W SUNSET BLVD","34.097882","-118.334882"
"nao8QSpCMCPe28W6mUMET","6601 W SUNSET BLVD","34.098083","-118.334849"
"TaWq8DfuzKjx4CKyLe0zc","1501 N LAS PALMAS AVE","34.098262","-118.336378"
"ME6bFMQ5DyI5fhFT1TTHZ","1400 N HIGHLAND AVE","34.097049","-118.338528"
"oNrSd8_MeulT0aEWS6Wc7","1300 N HIGHLAND AVE","34.095091","-118.338511"
"FPHkcAM7lrUnjZ4Ci9Geg","1200 N HIGHLAND AVE","34.093278","-118.338497"
"WxgyDw93FOSVMjrVttVIt","1201 N HIGHLAND AVE","34.093621","-118.338742"
"bG_1pQcH0BE8440GBE4NL","1301 N HIGHLAND AVE","34.095148","-118.338753"
"1yY3HksjYTBaJ2yTm3hJu","1301 N HIGHLAND AVE","34.095462","-118.338757"
"ZFJvhpy3NZmFrB5v05rjZ","6800 W SUNSET BLVD","34.097874","-118.339883"
"_WunEukS4lEUKggp1XN1_","6700 W SUNSET BLVD","34.09788","-118.336998"
"VzYmFnktHtXucu-4JUB_2","1001 N SYCAMORE AVE","34.090266","-118.342859"
"opon7-miNSp9Bze1P6Klb","1001 N LAS PALMAS AVE","34.089677","-118.336351"
"tP8VeTWyU8tHCA2fhxOox","1100 N LAS PALMAS AVE","34.091437","-118.336216"
"CFxIWr8-K7-5WQiDtcOAM","1100 N WILCOX AVE","34.09121","-118.330908"
"s4wE2D8B2Z5Sh2Kgle9CL","1100 N VINE ST","34.092069","-118.326514"
"mZPwZ3Yq7jWtFJmehPKNC","6201 W SANTA MONICA BLVD","34.090827","-118.325603"
"Y34OmyUOYGjv2CIcUnT3g","6200 W SANTA MONICA BLVD","34.090661","-118.32578"
"XPE0NigS96UkmYn1_-jU0","1401 N ORANGE DR","34.097745","-118.341622"
"tI6DIRI2WU1L42nChmJyg","10801 W LE CONTE AVE","34.063777","-118.444027"
"9TvCahqstl74rhAGPmUzy","10801 W LE CONTE AVE","34.063784","-118.444373"
"s1Ya-_V-7K-yruijL3txf","10801 W LE CONTE AVE","34.063787","-118.443172"
"INiDhaHJDlpZzkLAumYwU","10801 W LE CONTE AVE","34.063778","-118.443959"
"crlkKGvbzHNfWsIZBCDbC","10801 W LE CONTE AVE","34.063778","-118.443864"
"aGaaJ4U4fgRqXZ4Vo93uG","10801 W LE CONTE AVE","34.063782","-118.443481"
"gZCPL6zbeeHF4-jwo5N2q","10801 W LE CONTE AVE","34.063786","-118.444291"
"NNnv5u1ZmwUCKQgeZotPK","10801 W LE CONTE AVE","34.063782","-118.444524"
"Dk8J-PjQAsWy3g8BaHKbN","10801 W LE CONTE AVE","34.063784","-118.443336"
"1WpE3gF99yBopLOyWKR17","10801 W LE CONTE AVE","34.06378","-118.443645"
"p7hjz1mFUwK1FPZjW6Y2g","10801 W LE CONTE AVE","34.063785","-118.443234"
"4fUgMRuubBmKjktUbaSHY","10801 W WEYBURN AVE","34.062635","-118.445005"
"UHR1vPSiLh57spdQyxjML","10801 W WEYBURN AVE","34.062637","-118.445063"
"IzvS83w6TCSrE_-V-Ppxe","10800 W KINROSS AVE","34.060709","-118.445027"
"NJklMQ5Dkw6rr9xZ40XIn","10800 W KINROSS AVE","34.060705","-118.44469"
"Nw7PCc26WJ9-o6Kdm6OMx","1001 S GAYLEY AVE","34.060456","-118.446832"
"YCmvrTLgoOu-ZeLSnSM_O","1001 S GAYLEY AVE","34.060693","-118.447038"
"LfKvYtOIzIdsvNNdkNVub","1001 S GAYLEY AVE","34.060755","-118.447091"
"KnhACDkzYXPq0ano5Iumq","1001 S GAYLEY AVE","34.060517","-118.446886"
"azIILcM6yBMWoJLP5liYm","1001 S GAYLEY AVE","34.061228","-118.447496"
"1sssKK0wSE6hwoQgINMjp","1001 S GAYLEY AVE","34.060412","-118.446795"
"VVXXB77NqNm9auv9BFYVu","1001 S GAYLEY AVE","34.061398","-118.447641"
"iMCCZ83DhaH-tZOrXQjgF","1001 S GAYLEY AVE","34.06086","-118.447179"
"XgLSgnxIzJNXgrJj04HUR","1101 S GLENDON AVE","34.060559","-118.444339"
"sGQkik2mDq9mVVcKRmpFH","1101 S GLENDON AVE","34.060319","-118.444067"
"NNAkRZLm33AZwi4OIdLhd","1101 S GLENDON AVE","34.060467","-118.444237"
"1Hu8kzHfR3hBMWwdFvXu8","10801 W WEYBURN AVE","34.062287","-118.443152"
"BcZHrQ-n4GMxo3QjhYJL5","10801 W WEYBURN AVE","34.062341","-118.443291"
"BrnTMlrxtRuxgLLo0hvPL","900 S TIVERTON AVE","34.063342","-118.44246"
"zN3b1PMJfdpiAiRXJKlyP","1001 S TIVERTON AVE","34.061297","-118.443104"
"gNxo5K9pmKDN8Cj9i5V0o","1001 S TIVERTON AVE","34.061681","-118.443013"
"48MxnmhRdX4PPWiQ9EpEW","10801 W LINDBROOK DR","34.060166","-118.44293"
"9pMND7cLzkPjcjJcBafzk","1001 S HILGARD AVE","34.060751","-118.44192"
"VYGP9jqFeuiC6okNeaZUH","1001 S HILGARD AVE","34.060393","-118.442287"
"9_NaSasMFg5cqWXcVjTfc","1001 S HILGARD AVE","34.060571","-118.442065"
"4pxL1AV-PRhoVdvKcjas3","10801 W LINDBROOK DR","34.060276","-118.442532"
"f3Suc4vqFXp1twYcp51EP","10801 W LINDBROOK DR","34.060143","-118.443015"
"PHxlq1VF3PiWLG24PY0tC","10801 W LINDBROOK DR","34.060126","-118.443078"
"GKs_LUjlyejaX6FD0pQc-","10800 W WEYBURN AVE","34.062248","-118.443387"
"xlBwg-YdjW_0UIraT9azg","10800 W WEYBURN AVE","34.062194","-118.443247"
"GUTYuIXKEi_jKwcgAdfcI","10800 W WEYBURN AVE","34.062351","-118.443658"
"BdhtZNbbJxXCZk5yWkfsj","10800 W WEYBURN AVE","34.062116","-118.443048"
"vXVLOg38IIfYJdikzS327","10800 W WEYBURN AVE","34.062168","-118.443184"
"WeT26elQz7DmKRbB7Rvpj","10900 W LE CONTE AVE","34.063569","-118.447632"
"4itAc7Qy1S4aQvnSZekg6","10900 W LE CONTE AVE","34.06357","-118.447536"
"mr_fUd75Bowdi1ltmcpFd","10900 W LE CONTE AVE","34.06357","-118.447467"
"TxsCmETMJQi5sddbrGsqk","10900 W LE CONTE AVE","34.063589","-118.446051"
"2fRnZQL4vdn1ds_Dy3SLd","10900 W LE CONTE AVE","34.063587","-118.446231"
"hCDH5jTN1Dh5FWfwx7N_Z","10900 W LE CONTE AVE","34.06359","-118.445984"
"8Fng5vY78jGs0TtQaCHG1","10800 W LE CONTE AVE","34.063617","-118.443707"
"wJ19ZikRttAawDsQ_rh78","10800 W LE CONTE AVE","34.063613","-118.444022"
"IpaY-cwZttm8o1KpgxEki","10801 W LE CONTE AVE","34.063933","-118.442065"
"UspNQchsdqnrCZxf_8y3O","10801 W LE CONTE AVE","34.064066","-118.441686"
"U9yUNaGj5QIlSrT2uc-in","10801 W LE CONTE AVE","34.064013","-118.441832"
"kvnOR0MDxHy6GNnNJ-Fze","10900 W KINROSS AVE","34.060023","-118.446652"
"KmfEbAfex4eoBl0pZ8wcc","1100 S GAYLEY AVE","34.05989","-118.446042"
"Zn6OvfQDlOnofuQzKYV7C","1100 S GAYLEY AVE","34.059592","-118.445788"
"6oKahJsWaKaVik5dj7GRC","1100 S GAYLEY AVE","34.060043","-118.446176"
"nhqCh83C6OLOIuAiVYlXv","1100 S GAYLEY AVE","34.059697","-118.445878"
"TAE1WvgDHsRwiI0XrjoSm","1101 S GAYLEY AVE","34.059712","-118.44619"
"M9zK5v7fpVQHeYr33db__","1101 S GAYLEY AVE","34.059856","-118.446313"
"PF-9PoXHKtYTR2Mtv0tUI","1101 S GAYLEY AVE","34.059615","-118.446106"
"n6r_btNJ2nzAnPzujZdnM","1101 S GAYLEY AVE","34.059567","-118.446066"
"3ejIhmOT9qxjlw31TvNgU","1000 S GAYLEY AVE","34.060673","-118.446722"
"cKEMbn-tyzGUH3ORCZdZC","1000 S GAYLEY AVE","34.061462","-118.4474"
"0m38O0avZKSXXTJgBe4kn","1000 S GAYLEY AVE","34.060995","-118.446998"
"Lrwc0Pi0OXwcExOeYBWMC","1000 S GAYLEY AVE","34.061501","-118.447432"
"dm5-w1M-byFkmZudQ8Wds","1000 S GAYLEY AVE","34.061672","-118.44758"
"id22jfr2Mar1TgFVG-ljJ","1000 S GAYLEY AVE","34.060719","-118.446761"
"CVn5b0iKvLJLfUHwcCpDz","1000 S GAYLEY AVE","34.061824","-118.447713"
"IJqVC0JxbpwJLdDEJw_Bl","1000 S GAYLEY AVE","34.060506","-118.446577"
"KS1d3CCMZnHEIJjbU7F-b","1000 S GAYLEY AVE","34.060826","-118.446852"
"BRJCjiHxKrK4GqfD5ews4","10901 W KINROSS AVE","34.060634","-118.445967"
"wh18UjiC9S3DPvOVGQZTS","10901 W KINROSS AVE","34.060451","-118.446271"
"SmHm5UzbS8y-mTwJVEF0e","10800 W WEYBURN AVE","34.062499","-118.444827"
"6hxuXZ1l3SnEAT2PLIh4n","10800 W WEYBURN AVE","34.062499","-118.444895"
"aMXlStp_i_X4WveiTk8cR","901 S TIVERTON AVE","34.06238","-118.442838"
"xv_y6tmwcgpmbQT_dFwL-","901 S TIVERTON AVE","34.063069","-118.44267"
"kjgKbUVbnUMy89A7E4ppr","901 S TIVERTON AVE","34.062997","-118.442689"
"qi3g64LBEgJvVWjHxqVGt","901 S TIVERTON AVE","34.063327","-118.44261"
"SuyA29lM4x9zxoIdROIqx","901 S TIVERTON AVE","34.063122","-118.442658"
"KzAeGqAa9S8PJPABqp4fC","901 S TIVERTON AVE","34.062716","-118.442754"
"H4wiR9tdPX38DshW3_pvN","1000 S HILGARD AVE","34.061397","-118.441564"
"d_TXCT4Y1LyGAKJKkaVko","1000 S HILGARD AVE","34.060828","-118.441684"
"1xpcjj-JGBzhru8fHCB4-","1000 S HILGARD AVE","34.061271","-118.441584"
"RX77ezIwFTmo4ov-Dr0NU","1000 S HILGARD AVE","34.060776","-118.441705"
"kVB9Lk74HojNN4h8SR7xQ","1000 S HILGARD AVE","34.060954","-118.441643"
"AoXJTgn-wixH4LmFf7xiC","10801 W KINROSS AVE","34.060868","-118.445085"
"VcQKp6i2BGHv0O1r4St9k","10901 W LE CONTE AVE","34.063764","-118.446087"
"XHMemBBp5vID4wBg1attp","10901 W LE CONTE AVE","34.063769","-118.445692"
"4p1xPWmhd-ccGfPve9NzS","10901 W LE CONTE AVE","34.063766","-118.445996"
"WWC3-g4_5dyBA1PAKyQaF","10900 W LE CONTE AVE","34.063593","-118.445733"
"CZAsQEDPyOgONBsyM_Kt7","1500 N VINE ST","34.099067","-118.326544"
"JBnPg5YgIFieybKaxfKlv","1500 N VINE ST","34.099299","-118.326546"
"lZtxAz_QQmJ6id-22Zgx_","6201 W LA MIRADA AVE","34.093559","-118.325816"
"NzFqRX8Z4AB3hzI0A3DQq","1501 N VINE ST","34.098748","-118.326787"
"WMt7FJyxZuPq5GmeK0lFg","1501 N VINE ST","34.098485","-118.326785"
"SEPxUfMydsXlRhgf8yYzF","6300 W SELMA AVE","34.099727","-118.327839"
"2Flr6dxQ-b91iMFT_iSWf","6300 W SELMA AVE","34.099721","-118.328708"
"noQI929lSSKWAxykkWnTW","1601 N CAHUENGA BLVD","34.100348","-118.329628"
"ILjlQAht63qRxHVUlX_Fw","1601 N CAHUENGA BLVD","34.100081","-118.329625"
"yD3cOHKDA5EcTHkf-gLzW","6301 W SELMA AVE","34.099838","-118.32916"
"Cs7UpBlzH7Wu6ca_L5sHU","6400 W SELMA AVE","34.099716","-118.329791"
"wykmo992p7C6YYZuS6MjJ","6500 W SELMA AVE","34.099711","-118.331242"
"9d_C15Aga2CIY265j5vYD","6500 W SELMA AVE","34.09971","-118.331399"
"JgR-URkFlQAs_EIp0vnS3","1600 N SCHRADER BLVD","34.100262","-118.332406"
"zhU13KT0BoId_ofgMD_td","6501 W SELMA AVE","34.099825","-118.332042"
"0JIMuZPYuiMQfmqjb2Zvi","6501 W SELMA AVE","34.099826","-118.331795"
"WV7_y3Bjstxyj0MbNFYA6","1400 N CHEROKEE AVE","34.097342","-118.335213"
"VZ2_9_Lt5Vr6yKBsyftY6","1401 N CHEROKEE AVE","34.096954","-118.335349"
"HQ2IVaU4fPcly5C32hKtl","6701 W SUNSET BLVD","34.09808","-118.33659"
"VG9bMiqIVwcoqCLRVhqJG","6700 W SELMA AVE","34.099647","-118.337899"
"NI9U-PVo9SJCXK45Utgzj","6701 W SUNSET BLVD","34.09808","-118.336755"
"ATq4xK5d7paEZ6erO6KNX","400 W WASHINGTON BLVD","33.981996","-118.461783"
"31JIXfaK4wkZuFK0eA_CZ","400 W WASHINGTON BLVD","33.981232","-118.462984"
"HTXc2qyriw2YsmKTamTgs","400 W WASHINGTON BLVD","33.981472","-118.462604"
"bYVS7uIvZau2-nUvYX2CA","101 W WASHINGTON BLVD","33.980226","-118.465045"
"_SGkToVAmza3POvkiOeu4","301 W WASHINGTON BLVD","33.980449","-118.464657"
"ICYvSMomHM7Zoq83DLVtj","100 W WASHINGTON BLVD","33.979898","-118.465142"
"9imkwQQexhaNlaAE5d8XF","501 W WASHINGTON BLVD","33.98284","-118.460906"
"TrJtl_abjO3xmcxJXnuDD","500 W WASHINGTON BLVD","33.982787","-118.46054"
"WwCb46PlVEPf17ZIwinCj","500 W WASHINGTON BLVD","33.982741","-118.460613"
"kUvKx1Wz01nkWBz10UXy8","500 W WASHINGTON BLVD","33.982818","-118.460492"
"KNwS91xFJw8FnZX8bZF82","1400 S MAIN ST","33.989134","-118.471746"
"cOQ77u7lC_JHuIpNGKBPA","1 E NORTH VENICE BL","33.984961","-118.470293"
"s3M3C0gIZyODIDXpiK2j6","1101 S GAYLEY AVE","34.059963","-118.446408"
"GtomgLIgK3x7qUIsdePZw","1701 N CAHUENGA BLVD","34.102264","-118.329647"
"a1uVzja_lxaB6ElFFPzAD","1600 N CHEROKEE AVE","34.100795","-118.33497"
"qoUdM61eufWfmfwtS-s4b","1600 N CHEROKEE AVE","34.100571","-118.334966"
"96U2MaRFlM52n_ODrE0e1","1700 N WHITLEY AVE","34.102598","-118.333267"
"ODD2UfIZuexffzoD-bi_L","1600 N SCHRADER BLVD","34.100967","-118.332411"
"1cRjSc9C-uacGQo1nc9pa","1700 N CHEROKEE AVE","34.102771","-118.334685"
"NYrE3c8scnzY41Q5-8JU1","1601 N LAS PALMAS AVE","34.100843","-118.336194"
"APMNQuFkmUMSc0iDONI8b","1700 N LAS PALMAS AVE","34.102717","-118.336073"
"TeOHCzrAapHwjmbP04qPX","1700 N LAS PALMAS AVE","34.102383","-118.336072"
"sJIr_bWzn8vXu9wZddi86","1601 N IVAR AVE","34.100889","-118.328241"
"m-q2JVpMX8b7yRi21J98Z","1601 N CHEROKEE AVE","34.100179","-118.335092"
"CaDh2A_XlqV_KNT6k6kb0","1601 N CHEROKEE AVE","34.100319","-118.335093"
"48yGd9NyIdw_vAOThh5mV","6300 W YUCCA ST","34.10375","-118.327743"
"RSVwcEhE-c9MrI3gVBgQf","6300 W YUCCA ST","34.103731","-118.32754"
"0sCfL30f1W_PcTH45OtGh","1700 N IVAR AVE","34.103473","-118.328096"
"C2YWvPzsJ7bcFU-T4VrZG","6300 W YUCCA ST","34.103871","-118.328865"
"9nDW6lB5vzZURRYd73lM6","6301 W YUCCA ST","34.103899","-118.327079"
"j6m3YtA4_DOHrfryPc8qK","6301 W YUCCA ST","34.104088","-118.328793"
"2Q3yxfyghybXbQw_6oNuT","6301 W YUCCA ST","34.104083","-118.329162"
"XNDRG2O3E7oUpar4InUmg","6300 W YUCCA ST","34.103872","-118.328931"
"dPYoLfLxoOZ3AxLEm4dSb","6300 W YUCCA ST","34.103746","-118.327705"
"LJQ_0Ad8lP0eVRQSBsVH-","1800 N WILCOX AVE","34.105034","-118.330999"
"L-C2cvzi448D6stVf6TMB","1700 N CAHUENGA BLVD","34.103279","-118.329458"
"uL8UvGulk6-a5K3lSb3bK","1701 N IVAR AVE","34.103471","-118.328259"
"jmE7d6JarJV53tTbha1Lo","1601 N WILCOX AVE","34.101193","-118.331125"
"tq-6MNaqrxxpztJYxlWCU","1601 N WILCOX AVE","34.101257","-118.331125"
"5GGMFHJA0_FmRlTCH7wO4","1700 N WILCOX AVE","34.101927","-118.330977"
"ljtP3D8fk1i7kcFbdiWmk","1600 N WILCOX AVE","34.101215","-118.330951"
